"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-04-20~2018-04-20","","","","打印时间：","","","2018-04-21 12:53:17",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3701001214","3701001214","0292","绿翡翠9","1","600","1","600","0","0"
"3701001214","3701001214","0416","点石成金","1","600","1","600","0","0"
"3701001214","3701001214","0445","20倍现金","1","600","1","600","0","0"
"3701001214","3701001214","0451","麻辣6","1","600","1","600","0","0"
"3701001216","3701001216","0416","点石成金","0","0","0","0","1","20"
"3701001216","3701001216","0445","20倍现金","0","0","0","0","2","120"
"3701001216","3701001216","0454","旺旺","0","0","0","0","7","300"
"3701001217","3701001217","0267","甜蜜蜜","1","600","0","0","22","250"
"3701001217","3701001217","0268","通吃","0","0","0","0","2","20"
"3701001217","3701001217","0292","绿翡翠9","0","0","0","0","6","250"
"3701001217","3701001217","0312","十倍幸运","1","600","0","0","34","600"
"3701001217","3701001217","0322","麻辣6","0","0","0","0","1","5"
"3701001217","3701001217","0385","卧虎藏龙","0","0","0","0","4","30"
"3701001217","3701001217","0397","好运123","0","0","0","0","14","175"
"3701001217","3701001217","0451","麻辣6","0","0","0","0","26","235"
"3701001217","3701001217","0452","旺旺","0","0","0","0","40","111"
"3701001217","3701001217","0453","旺旺","0","0","0","0","35","585"
"3701001217","3701001217","0460","新时代 动起来","0","0","0","0","24","215"
"3701001217","3701001217","0462","体彩顶呱刮十周年庆","0","0","0","0","1","5"
"3701001218","3701001218","0439","巧克力","0","0","0","0","2","10"
"3701001218","3701001218","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3701001219","3701001219","0398","开门大吉","0","0","0","0","1","5"
"3701001219","3701001219","0440","天作之合","0","0","0","0","1","20"
"3701001219","3701001219","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3701001226","3701001226","0298","太空寻宝","0","0","0","0","6","30"
"3701001226","3701001226","0312","十倍幸运","0","0","0","0","1","50"
"3701001226","3701001226","0363","富贵竹","0","0","0","0","2","40"
"3701001226","3701001226","0378","大吉大利","0","0","0","0","2","10"
"3701001226","3701001226","0416","点石成金","0","0","0","0","10","320"
"3701001226","3701001226","0445","20倍现金","0","0","0","0","1","20"
"3701001226","3701001226","0451","麻辣6","0","0","0","0","1","5"
"3701001226","3701001226","0460","新时代 动起来","0","0","0","0","1","5"
"3701001226","3701001226","0462","体彩顶呱刮十周年庆","0","0","0","0","2","15"
"3701001232","3701001232","0322","麻辣6","0","0","0","0","1","5"
"3701001233","3701001233","0134","宝石之王","2","1,200","2","1,200","0","0"
"3701001233","3701001233","0363","富贵竹","1","600","1","600","0","0"
"3701001233","3701001233","0445","20倍现金","1","600","1","600","0","0"
"3701001233","3701001233","0460","新时代 动起来","2","600","2","600","0","0"
"3701001235","3701001235","0408","7","0","0","0","0","1","50"
"3701001235","3701001235","0452","旺旺","0","0","0","0","1","2"
"3701001235","3701001235","0460","新时代 动起来","0","0","0","0","1","5"
"3701001236","3701001236","0439","巧克力","0","0","0","0","1","10"
"3701001236","3701001236","0452","旺旺","0","0","0","0","4","14"
"3701001238","3701001238","0322","麻辣6","0","0","0","0","2","55"
"3701001240","3701001240","0287","好彩头","0","0","0","0","1","60"
"3701001240","3701001240","0292","绿翡翠9","0","0","0","0","1","15"
"3701001240","3701001240","0335","滚雪球","0","0","0","0","1","10"
"3701001240","3701001240","0362","发财树","0","0","0","0","1","5"
"3701001240","3701001240","0380","中国红","0","0","0","0","2","20"
"3701001240","3701001240","0389","长征","0","0","0","0","1","5"
"3701001240","3701001240","0408","7","0","0","0","0","5","120"
"3701001240","3701001240","0409","日进斗金","0","0","0","0","1","20"
"3701001240","3701001240","0422","富贵金锁","0","0","0","0","1","5"
"3701001240","3701001240","0433","富贵有余","0","0","0","0","6","240"
"3701001240","3701001240","0434","八喜","0","0","0","0","14","61"
"3701001240","3701001240","0446","天降财神","0","0","0","0","3","90"
"3701001240","3701001240","0452","旺旺","0","0","0","0","2","12"
"3701001240","3701001240","0460","新时代 动起来","0","0","0","0","55","625"
"3701001240","3701001240","0462","体彩顶呱刮十周年庆","0","0","0","0","3","25"
"3701001242","3701001242","0314","LOVE","0","0","0","0","1","5"
"3701001242","3701001242","0372","我爱中国","0","0","0","0","2","15"
"3701001242","3701001242","0434","八喜","0","0","0","0","2","7"
"3701001242","3701001242","0454","旺旺","0","0","0","0","2","60"
"3701001256","3701001256","0287","好彩头","0","0","0","0","2","60"
"3701001256","3701001256","0312","十倍幸运","0","0","0","0","7","130"
"3701001256","3701001256","0378","大吉大利","0","0","0","0","1","5"
"3701001256","3701001256","0403","10来运转","0","0","0","0","6","100"
"3701001256","3701001256","0423","太空寻宝","0","0","0","0","2","4"
"3701001256","3701001256","0446","天降财神","0","0","0","0","2","130"
"3701001256","3701001256","0451","麻辣6","0","0","0","0","25","230"
"3701001256","3701001256","0460","新时代 动起来","0","0","0","0","3","20"
"3701001256","3701001256","0463","体彩顶呱刮十周年庆","0","0","0","0","10","120"
"3701001256","3701001256","0464","体彩顶呱刮十周年庆","0","0","0","0","2","40"
"3701001263","3701001263","0375","黄金之城","0","0","0","0","1","10"
"3701001268","3701001268","0314","LOVE","0","0","0","0","4","20"
"3701001268","3701001268","0335","滚雪球","0","0","0","0","2","20"
"3701001268","3701001268","0423","太空寻宝","0","0","0","0","6","15"
"3701001268","3701001268","0428","中奖达人","0","0","0","0","1","10"
"3701001268","3701001268","0440","天作之合","0","0","0","0","1","10"
"3701001268","3701001268","0451","麻辣6","0","0","0","0","3","30"
"3701001268","3701001268","0454","旺旺","0","0","0","0","4","50"
"3701001268","3701001268","0460","新时代 动起来","0","0","0","0","20","170"
"3701001268","3701001268","0462","体彩顶呱刮十周年庆","0","0","0","0","37","290"
